,A,B,Ratio
23060,Finance - BS,Finance,100
23061,Finance - BS,Finance,100
23062,Finance - BS,Finance,100
23063,Finance - BS,Finance,100
23064,Finance - BS,Finance,100
23065,Finance - BS,Finance,100
23066,Finance - BS,Finance,100
23067,Finance - BS,Finance,100
23068,Finance - BS,Finance,100
23069,Finance - BS,Finance,100
23070,Finance - BS,Finance,100
23071,Finance - BS,Finance,100
23072,Finance - BS,Finance,100
23073,Finance - BS,Finance,100
23074,Finance - BS,Finance,100
23075,Finance - BS,Finance,100
23076,Finance - BS,Finance,100
23077,Finance (MS),Finance,100
23078,Finance (MS),Finance,100
23079,Finance (MS),Finance,100
23080,Finance (MS),Finance,100
23081,Finance (MS),Finance,100
23082,Finance (MS),Finance,100
23083,Finance (MS),Finance,100
23084,Finance (MS),Finance,100
23085,Finance (MS),Finance,100
23086,Finance (MS),Finance,100
23087,Finance (MS),Finance,100
23088,Finance (MS),Finance,100
23089,Finance (MS),Finance,100
23090,Finance (MS),Finance,100
23091,Finance (MS),Finance,100
23092,Finance (MS),Finance,100
23093,Finance (MS),Finance,100
23094,Finance (MS),Finance,100
23095,Finance (MS),Finance,100
23096,Finance (MS),Finance,100
23097,Finance (MS),Finance,100
23098,Finance (MS),Finance,100
23099,Finance (MS),Finance,100
23100,Finance (MS),Finance,100
23101,Finance (MS),Finance,100
23102,Finance (MS),Finance,100
23103,Finance (MS),Finance,100
23104,Finance (MS),Finance,100
23105,Finance (MS),Finance,100
23106,Finance (MS),Finance,100
23107,Finance (MS),Finance,100
23108,Finance (MS),Finance,100
23109,Finance (MS),Finance,100
23110,Finance (MS),Finance,100
23111,Finance (MS),Finance,100
23112,Finance (MS),Finance,100
23113,Finance (MS),Finance,100
23114,Finance (MS),Finance,100
23115,Finance (MS),Finance,100
23116,Finance (MS),Finance,100
23117,Finance (MS),Finance,100
23118,Finance (MS),Finance,100
23119,Finance (MS),Finance,100
23120,Finance (MS),Finance,100
23121,Finance (MS),Finance,100
23122,Finance (MS),Finance,100
23123,Finance (MS),Finance,100
23124,Finance (MS),Finance,100
23125,Finance (MS),Finance,100
23126,Finance (MS),Finance,100
23127,Finance (MS),Finance,100
23128,Finance (MS),Finance,100
23129,Finance (MS),Finance,100
23130,Finance (MS),Finance,100
23131,Finance (MS),Finance,100
23132,Finance (MS),Finance,100
23133,Finance (MS),Finance,100
23134,Finance (MS),Finance,100
23135,Finance (MS),Finance,100
23136,Finance (MS),Finance,100
23137,Finance (MS),Finance,100
23138,Finance (MS),Finance,100
23139,Finance (MS),Finance,100
23140,Finance (MS),Finance,100
23141,Finance (MS),Finance,100
23142,Finance (MS),Finance,100
23143,Finance (MS),Finance,100
23144,Finance (MS),Finance,100
23145,Finance (MS),Finance,100
23146,Finance (MS),Finance,100
23147,Finance (MS),Finance,100
23148,Finance (MS),Finance,100
23149,Finance (MS),Finance,100
23150,Finance (MS),Finance,100
23151,Finance (MS),Finance,100
23152,Finance (MS),Finance,100
23153,Finance (MS),Finance,100
23154,Finance (MS),Finance,100
23155,Finance (MS),Finance,100
23156,Finance (MS),Finance,100
23157,Finance (MS),Finance,100
23158,Finance (MS),Finance,100
23159,Finance (MS),Finance,100
23160,Finance (MS),Finance,100
23161,Finance (MS),Finance,100
23162,Finance (MS),Finance,100
23163,Finance (MS),Finance,100
23164,Finance (MS),Finance,100
23165,Finance (MS),Finance,100
23166,Finance (MS),Finance,100
23167,Finance (MS),Finance,100
23168,Finance (MS),Finance,100
23169,Finance (MS),Finance,100
23170,Finance (MS),Finance,100
23171,Finance (MS),Finance,100
23172,Finance (MS),Finance,100
23173,Finance (MS),Finance,100
23174,Finance (MS),Finance,100
23175,Finance (MS),Finance,100
23176,Finance (MS),Finance,100
23177,Finance (MS),Finance,100
23178,Finance (MS),Finance,100
23179,Finance (MS),Finance,100
23180,Finance (MS),Finance,100
23181,Finance (MS),Finance,100
23182,Finance (MS),Finance,100
23183,Finance (MS),Finance,100
23184,Finance (MS),Finance,100
23185,Finance (MS),Finance,100
23186,Finance (MS),Finance,100
23187,Finance (MS),Finance,100
23188,Finance (MS),Finance,100
23189,Finance (MS),Finance,100
23190,Finance (MS),Finance,100
23191,Finance (MS),Finance,100
23192,Finance (MS),Finance,100
23193,Finance (MS),Finance,100
23194,Finance (MS),Finance,100
23195,Finance (MS),Finance,100
23196,Finance (MS),Finance,100
23197,Finance (MS),Finance,100
23198,Finance (MS),Finance,100
23199,Finance (MS),Finance,100
23200,Finance (MS),Finance,100
23201,Finance (MS),Finance,100
23202,Finance (MS),Finance,100
23203,Finance (MS),Finance,100
23204,Finance (MS),Finance,100
23205,Finance (MS),Finance,100
23206,Finance (MS),Finance,100
23207,Finance (MS),Finance,100
23208,Finance (MS),Finance,100
23209,Finance (MS),Finance,100
23210,Finance (MS),Finance,100
23211,Finance (MS),Finance,100
23212,Finance (MS),Finance,100
23213,Finance (MS),Finance,100
23214,Finance (MS),Finance,100
23215,Finance (MS),Finance,100
23216,Finance (MS),Finance,100
23217,Finance (MS),Finance,100
23218,Finance (MS),Finance,100
23219,Finance (MS),Finance,100
23220,Finance (MS),Finance,100
23221,Finance (MS),Finance,100
23222,Finance (MS),Finance,100
23223,Finance (MS),Finance,100
23224,Finance (MS),Finance,100
23225,Finance (MS),Finance,100
23226,Finance (MS),Finance,100
23227,Finance (MS),Finance,100
23228,Finance (MS),Finance,100
23229,Finance (MS),Finance,100
23230,Finance (MS),Finance,100
23231,Finance (MS),Finance,100
23232,Finance (MS),Finance,100
23233,Finance (MS),Finance,100
23234,Finance (MS),Finance,100
23235,Finance (MS),Finance,100
23236,Finance (MS),Finance,100
23237,Finance (MS),Finance,100
23238,Finance (MS),Finance,100
23239,Finance (MS),Finance,100
23240,Finance (MS),Finance,100
23241,Finance (MS),Finance,100
23242,Finance (MS),Finance,100
23243,Finance (MS),Finance,100
23244,Finance (MS),Finance,100
23245,Finance (MS),Finance,100
23246,Finance (MS),Finance,100
23247,Finance (MS),Finance,100
23248,Finance (MS),Finance,100
23249,Finance (MS),Finance,100
23250,Finance (MS),Finance,100
23251,Finance (MS),Finance,100
23252,Finance (MS),Finance,100
23253,Finance (MS),Finance,100
23254,Finance (MS),Finance,100
23255,Finance (MS),Finance,100
23256,Finance (MS),Finance,100
23257,Finance (MS),Finance,100
23258,Finance (MS),Finance,100
23259,Finance (MS),Finance,100
23260,Finance (MS),Finance,100
23261,Finance (MS),Finance,100
23262,Finance (MS),Finance,100
23263,Finance (MS),Finance,100
23264,Finance (MS),Finance,100
23265,Finance (MS),Finance,100
23266,Finance (MS),Finance,100
23267,Finance (MS),Finance,100
23268,Finance (MS),Finance,100
23269,Finance (MS),Finance,100
23270,Finance (MS),Finance,100
23271,Finance (MS),Finance,100
23272,Finance (MS),Finance,100
23273,Finance (MS),Finance,100
23274,Finance (MS),Finance,100
23275,Finance (MS),Finance,100
23276,Finance (MS),Finance,100
23277,Finance (MS),Finance,100
23278,Finance (MS),Finance,100
23279,Finance (MS),Finance,100
23280,Finance (MS),Finance,100
23281,Finance (MS),Finance,100
23282,Finance (MS),Finance,100
23283,Finance (MS),Finance,100
23284,Finance (MS),Finance,100
23285,Finance (MS),Finance,100
23286,Finance (MS),Finance,100
23287,Finance (MS),Finance,100
23288,Finance (MS),Finance,100
23289,Finance (MS),Finance,100
23290,Finance (MS),Finance,100
23291,Finance (MS),Finance,100
23292,Finance (MS),Finance,100
23293,Finance (MS),Finance,100
23294,Finance (MS),Finance,100
23295,Finance (MS),Finance,100
23296,Finance (MS),Finance,100
23297,Finance (MS),Finance,100
23298,Finance (MS),Finance,100
23299,Finance (MS),Finance,100
23300,Finance (MS),Finance,100
23301,Finance (MS),Finance,100
23302,Finance (MS),Finance,100
23303,Finance (MS),Finance,100
23304,Finance (MS),Finance,100
23305,Finance (MS),Finance,100
23306,Finance (MS),Finance,100
23307,Finance (MS),Finance,100
23308,Finance (MS),Finance,100
23309,Finance (MS),Finance,100
23310,Finance (MS),Finance,100
23311,Finance (MS),Finance,100
23312,Finance (MS),Finance,100
23313,Finance (MS),Finance,100
23314,Finance (MS),Finance,100
23315,Finance (MS),Finance,100
23316,Finance (MS),Finance,100
23317,Finance (MS),Finance,100
23318,Finance (MS),Finance,100
23319,Finance (MS),Finance,100
23320,Finance (MS),Finance,100
23321,Finance (MS),Finance,100
23322,Finance (MS),Finance,100
23323,Finance (MS),Finance,100
23324,Finance (MS),Finance,100
23325,Finance (MS),Finance,100
23326,Finance (MS),Finance,100
23327,Finance (MS),Finance,100
23328,Finance (MS),Finance,100
23329,Finance (MS),Finance,100
23330,Finance (MS),Finance,100
23331,Finance (MS),Finance,100
23332,Finance (MS),Finance,100
23333,Finance (MS),Finance,100
23334,"Finance, BBA",Finance,100
23335,"Finance, BBA",Finance,100
23336,"Finance, BBA",Finance,100
23337,"Finance, BBA",Finance,100
23338,"Finance, BBA",Finance,100
23339,"Finance, BBA",Finance,100
23340,"Finance, BBA",Finance,100
23341,"Finance, BBA",Finance,100
23342,"Finance, BBA",Finance,100
23343,"Finance, BBA",Finance,100
23344,"Finance, BBA",Finance,100
23345,"Finance, BBA",Finance,100
23346,"Finance, BBA",Finance,100
23347,"Finance, BBA",Finance,100
23348,"Finance, BBA",Finance,100
23349,"Finance, BBA",Finance,100
23350,"Finance, BBA",Finance,100
23351,"Finance, BBA",Finance,100
23352,"Finance, BBA",Finance,100
23353,"Finance, BBA",Finance,100
23354,"Finance, BBA",Finance,100
23355,"Finance, BBA",Finance,100
23356,"Finance, BBA",Finance,100
23357,"Finance, BBA",Finance,100
23358,"Finance, BBA",Finance,100
23359,"Finance, BBA",Finance,100
23360,"Finance, BBA",Finance,100
23361,"Finance, BBA",Finance,100
23362,"Finance, BBA",Finance,100
23363,"Finance, BBA",Finance,100
23364,"Finance, BBA",Finance,100
23365,"Finance, BBA",Finance,100
23366,"Finance, BBA",Finance,100
23367,"Finance, BBA",Finance,100
23368,"Finance, BBA",Finance,100
23369,"Finance, BBA",Finance,100
23370,"Finance, BBA",Finance,100
23371,"Finance, BBA",Finance,100
23372,"Finance, BBA",Finance,100
23373,"Finance, BBA",Finance,100
23374,"Finance, BBA",Finance,100
23375,"Finance, BBA",Finance,100
23376,"Finance, BBA",Finance,100
23377,"Finance, BBA",Finance,100
23378,"Finance, BBA",Finance,100
23379,"Finance, BBA",Finance,100
23380,"Finance, BBA",Finance,100
23381,"Finance, BBA",Finance,100
23382,"Finance, BBA",Finance,100
23383,"Finance, BBA",Finance,100
23384,"Finance, BBA",Finance,100
23385,"Finance, BBA",Finance,100
23386,"Finance, BBA",Finance,100
23387,"Finance, BBA",Finance,100
23388,"Finance, BBA",Finance,100
23389,"Finance, BBA",Finance,100
23390,"Finance, BBA",Finance,100
23391,"Finance, BBA",Finance,100
23392,"Finance, BBA",Finance,100
23393,"Finance, BBA",Finance,100
23394,"Finance, BBA",Finance,100
23395,"Finance, BBA",Finance,100
23396,"Finance, BBA",Finance,100
23397,"Finance, BBA",Finance,100
23398,"Finance, BBA",Finance,100
23399,"Finance, BBA",Finance,100
23400,"Finance, BBA",Finance,100
23401,"Finance, BBA",Finance,100
23402,"Finance, BBA",Finance,100
23403,"Finance, BBA",Finance,100
23404,"Finance, BBA",Finance,100
23405,"Finance, BBA",Finance,100
23406,"Finance, BBA",Finance,100
23407,"Finance, BBA",Finance,100
23408,"Finance, BBA",Finance,100
23409,"Finance, BBA",Finance,100
23410,"Finance, BBA",Finance,100
23411,"Finance, BBA",Finance,100
23412,"Finance, BBA",Finance,100
23413,"Finance, BBA",Finance,100
23414,"Finance, BBA",Finance,100
23415,"Finance, BBA",Finance,100
23416,"Finance, BBA",Finance,100
23417,"Finance, BBA",Finance,100
23418,"Finance, BBA",Finance,100
23419,"Finance, BBA",Finance,100
23420,"Finance, BBA",Finance,100
23421,"Finance, BBA",Finance,100
23422,"Finance, BBA",Finance,100
23423,"Finance, BBA",Finance,100
23424,"Finance, BBA",Finance,100
23425,"Finance, BBA",Finance,100
23426,"Finance, BBA",Finance,100
23427,"Finance, BBA",Finance,100
23428,"Finance, BBA",Finance,100
23429,"Finance, BBA",Finance,100
23430,"Finance, BBA",Finance,100
23431,"Finance, BBA",Finance,100
23432,"Finance, BBA",Finance,100
23433,"Finance, BBA",Finance,100
23434,"Finance, BBA",Finance,100
23435,"Finance, BBA",Finance,100
23436,"Finance, BBA",Finance,100
23437,"Finance, BBA",Finance,100
23438,"Finance, BBA",Finance,100
23439,"Finance, BBA",Finance,100
23440,"Finance, BBA",Finance,100
23441,"Finance, BBA",Finance,100
23442,"Finance, BBA",Finance,100
23443,"Finance, BBA",Finance,100
23444,"Finance, BBA",Finance,100
23445,"Finance, BBA",Finance,100
23446,"Finance, BBA",Finance,100
23447,"Finance, BBA",Finance,100
23448,"Finance, BBA",Finance,100
23449,"Finance, BBA",Finance,100
23450,"Finance, BBA",Finance,100
23451,"Finance, BBA",Finance,100
23452,"Finance, BBA",Finance,100
23453,"Finance, BBA",Finance,100
23454,"Finance, BBA",Finance,100
23455,"Finance, BBA",Finance,100
23456,"Finance, BBA",Finance,100
